tr10-0509	0.513603	0.016904
tr10-0512	0.497597	0.061195
tr10-0626	0.547086	0.188101
tr10-0628	0.480083	0.169417
tr10-0704	0.519639	0.044433
tr10-0728	0.518634	0.123225
tr10-0731	0.531770	0.040930
tr10-0752	0.437044	0.035678
tr10-0853	0.549060	0.109508
tr10-0864	0.448013	0.009881
tr10-0872	0.482445	0.084841
tr11-0006	0.436139	0.037451
tr11-0050	0.447308	0.021196
tr11-0072	0.482155	0.119679
tr11-0403	0.491442	0.018614
tr11-0417	0.517637	0.139047
tr11-0436	0.201122	0.001053
tr11-0471	0.538841	0.138334
tr11-0577	0.902746	0.006209
tr11-0584	0.557233	0.094433
tr11-0590	0.443167	0.077580
tr11-0640	0.593430	0.047428
tr11-0676	0.436973	0.032149
tr11-0708	0.466759	0.036927
tr11-0767	nan	nan
tr11-0792	0.521283	0.079432
tr12-0003	0.489903	0.034190
tr12-0009	0.523092	0.110831
tr12-0061	0.493473	0.162437
tr12-0097	0.735650	0.012479
tr12-0120	0.493776	0.082166
tr12-0121	0.568922	0.064214
tr12-0185	0.489265	0.051854
tr12-0209	0.487974	0.094359
tr12-0229	0.572046	0.073014
tr12-0247	0.553222	0.074176
tr12-0248	0.524992	0.052114
tr12-0253	0.492244	0.015378
tr12-0310	0.510878	0.120691
tr12-0321	0.552411	0.018227
tr12-0363	0.434633	0.115622
tr12-0395	0.471691	0.105636
tr12-0414	nan	nan
tr12-0426	0.385761	0.013751
tr12-0493	0.495133	0.065443
tr12-0515	0.535493	0.039084
tr12-0520	0.567910	0.018582
tr12-0560	0.426032	0.050741
tr12-0607	0.539746	0.057971
tr12-0619	0.412389	0.073838
tr12-0685	0.492499	0.134458
tr13-0084	0.486774	0.069642
tr13-0140	0.395571	0.016494
tr13-0170	0.502855	0.233573
tr13-0202	0.556348	0.051745
tr13-0204	0.573191	0.030226
tr13-0212	0.543038	0.051993
tr13-0220	0.504075	0.110772
tr13-0250	0.451417	0.030144
tr13-0374	0.502909	0.160617
tr13-0448	nan	nan
tr13-0464	0.440279	0.029445
tr13-0492	0.567507	0.031253
tr13-0508	0.512090	0.009568
tr13-0607	0.709229	0.003148
tr13-0615	0.703399	0.002791
tr13-0653	0.524837	0.025585
tr13-0686	0.500120	0.043357
tr14-0064	0.559987	0.015073
tr14-0110	0.594875	0.024937
tr14-0258	0.447036	0.057346
tr14-0268	nan	nan
overall	0.501295	0.069833
avg_individual	0.507974	0.076380
