tr12-0414	nan	nan
tr12-0426	0.636418	0.026317
tr12-0493	0.561455	0.077187
tr12-0515	0.587132	0.045193
tr12-0520	0.547800	0.017258
tr12-0560	0.676911	0.092505
tr12-0607	0.557912	0.061055
tr12-0619	0.667806	0.123550
tr12-0685	0.621251	0.175862
tr13-0084	0.731626	0.134298
tr13-0140	0.515879	0.017758
tr13-0170	0.507342	0.237690
tr13-0202	0.521661	0.047349
tr13-0204	0.796192	0.068486
tr13-0212	0.610896	0.061587
tr13-0220	0.567278	0.130509
tr13-0250	0.573057	0.040137
tr13-0374	0.524556	0.164344
tr13-0448	nan	nan
tr13-0464	0.649806	0.050559
tr13-0492	0.562549	0.030758
tr13-0508	0.753369	0.023261
tr13-0607	0.632320	0.001773
tr13-0615	0.668138	0.002055
tr13-0653	0.540998	0.026876
tr13-0686	0.718318	0.078701
tr14-0064	0.618250	0.016769
tr14-0110	0.397616	0.016712
tr14-0258	0.570359	0.073091
tr14-0268	nan	nan
overall	0.557486	0.078097
avg_individual	0.563899	0.084781
